Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2009-05-08,68.30661010742188,9.290940284729004,14.888325691223145,7.804357528686523,17.01027488708496,6.799068927764893,14.271164894104004,7.4872517585754395,19.045705795288086,9.696759223937988
2009-05-11,67.02833557128906,9.155738830566406,14.434556007385254,7.348801136016846,16.503803253173828,6.818958759307861,14.202193260192871,7.454279899597168,18.71823501586914,9.52700138092041
2009-05-12,66.82997131347656,9.245871543884277,14.526459693908691,7.192953586578369,16.322919845581055,6.783153057098389,14.371496200561523,7.50648307800293,19.02337646484375,9.32490062713623
2009-05-13,65.14766693115234,8.847200393676758,14.046839714050293,6.8273138999938965,15.650028228759766,6.612085342407227,14.108139991760254,7.305908203125,18.97872543334961,8.997499465942383
2009-05-14,65.70597076416016,8.92346477508545,14.087040901184082,7.055088996887207,15.765798568725586,6.683696746826172,14.158307075500488,7.300413131713867,19.00104331970215,9.009621620178223
2009-05-15,65.1697006225586,8.95466423034668,13.785489082336426,6.911229610443115,15.773032188415527,6.683696746826172,14.026636123657227,7.127312660217285,18.852195739746094,8.944950103759766
2009-05-18,67.0210189819336,9.211202621459961,14.262236595153809,7.366784572601318,16.35185432434082,6.866701126098633,14.321335792541504,7.127312660217285,19.038267135620117,9.385525703430176
2009-05-19,66.94020080566406,9.31867504119873,14.33116340637207,7.216929912567139,16.228862762451172,6.9064860343933105,14.402847290039062,7.256449222564697,18.8968505859375,9.349148750305176
2009-05-20,66.49208068847656,9.360273361206055,14.379988670349121,7.025118827819824,16.243330001831055,6.834874153137207,14.421652793884277,7.124568462371826,18.971282958984375,9.248100280761719
2009-05-21,65.53703308105469,9.152270317077637,13.954933166503906,7.037106990814209,15.751321792602539,6.715522289276123,14.289986610412598,7.039389610290527,18.800086975097656,9.029830932617188
2009-05-22,65.3974380493164,9.117602348327637,13.960676193237305,6.989154815673828,15.693445205688477,6.739394187927246,14.377768516540527,7.097089767456055,18.822420120239258,9.126839637756348
2009-05-26,67.07242584228516,9.336012840270996,14.256488800048828,7.216929912567139,16.265031814575195,6.914440631866455,14.55960750579834,7.303163051605225,18.993608474731445,9.434029579162598
2009-05-27,65.87493133544922,8.985862731933594,14.101408004760742,7.001138687133789,15.736852645874023,6.846807479858398,14.189653396606445,7.15479040145874,18.800086975097656,9.227890968322754
2009-05-28,66.79324340820312,9.145337104797363,14.569526672363281,7.198946475982666,15.888797760009766,6.94627046585083,14.340144157409668,7.303163051605225,18.8968505859375,9.191509246826172
2009-05-29,67.97602081298828,9.419209480285645,14.842376708984375,7.330814838409424,16.272268295288086,7.021859169006348,14.496903419494629,7.355363845825195,19.22433090209961,9.345108985900879
2009-06-01,69.62164306640625,9.706955909729004,15.388049125671387,7.4087419509887695,17.024751663208008,7.220781326293945,14.785335540771484,7.5916619300842285,19.35085678100586,9.793771743774414
2009-06-02,69.68036651611328,9.804019927978516,15.347845077514648,7.288860321044922,17.053686141967773,7.204863548278809,14.935822486877441,7.500990867614746,19.469942092895508,9.87460994720459
2009-06-03,68.79881286621094,9.467748641967773,14.756213188171387,7.192953586578369,16.720853805541992,7.125295639038086,14.860581398010254,7.374597072601318,19.42527961730957,9.745265007019043
